ObjectId,Sea,Goofy Date,Date,???,Day,Month,Year,Value (in mm),Lat,Long
15090,Southern Ocean,D07/14/2006, 07/14/2006,D,7,14,2006,14.65,-55.0,-13.0
15114,Southern Ocean,D07/24/2006, 07/24/2006,D,7,24,2006,9.45,-55.0,-13.0
15140,Southern Ocean,D08/03/2006, 08/03/2006,D,8,3,2006,-5.75,-55.0,-13.0
15165,Southern Ocean,D08/13/2006, 08/13/2006,D,8,13,2006,-10.95,-55.0,-13.0
15190,Southern Ocean,D08/23/2006, 08/23/2006,D,8,23,2006,9.45,-55.0,-13.0
15216,Southern Ocean,D09/02/2006, 09/02/2006,D,9,2,2006,14.45,-55.0,-13.0
15240,Southern Ocean,D09/12/2006, 09/12/2006,D,9,12,2006,16.65,-55.0,-13.0
15265,Southern Ocean,D09/22/2006, 09/22/2006,D,9,22,2006,-0.45,-55.0,-13.0
15291,Southern Ocean,D10/02/2006, 10/02/2006,D,10,2,2006,-11.85,-55.0,-13.0
15312,Southern Ocean,D10/11/2006, 10/11/2006,D,10,11,2006,-4.05,-55.0,-13.0
15338,Southern Ocean,D10/21/2006, 10/21/2006,D,10,21,2006,7.55,-55.0,-13.0
15362,Southern Ocean,D10/28/2006, 10/28/2006,D,10,28,2006,17.45,-55.0,-13.0
15389,Southern Ocean,D11/21/2006, 11/21/2006,D,11,21,2006,17.65,-55.0,-13.0
15415,Southern Ocean,D11/30/2006, 11/30/2006,D,11,30,2006,15.65,-55.0,-13.0
15440,Southern Ocean,D12/10/2006, 12/10/2006,D,12,10,2006,17.25,-55.0,-13.0
15465,Southern Ocean,D12/20/2006, 12/20/2006,D,12,20,2006,24.35,-55.0,-13.0
15490,Southern Ocean,D12/30/2006, 12/30/2006,D,12,30,2006,27.05,-55.0,-13.0
15515,Southern Ocean,D01/09/2007, 01/09/2007,D,1,9,2007,24.95,-55.0,-13.0
15535,Southern Ocean,D01/18/2007, 01/18/2007,D,1,18,2007,27.05,-55.0,-13.0
15561,Southern Ocean,D01/28/2007, 01/28/2007,D,1,28,2007,31.85,-55.0,-13.0
15589,Southern Ocean,D02/07/2007, 02/07/2007,D,2,7,2007,37.05,-55.0,-13.0
15615,Southern Ocean,D02/17/2007, 02/17/2007,D,2,17,2007,44.15,-55.0,-13.0
15640,Southern Ocean,D02/27/2007, 02/27/2007,D,2,27,2007,52.25,-55.0,-13.0
15665,Southern Ocean,D03/09/2007, 03/09/2007,D,3,9,2007,45.85,-55.0,-13.0
15690,Southern Ocean,D03/19/2007, 03/19/2007,D,3,19,2007,48.65,-55.0,-13.0
15715,Southern Ocean,D03/29/2007, 03/29/2007,D,3,29,2007,38.75,-55.0,-13.0
15740,Southern Ocean,D04/08/2007, 04/08/2007,D,4,8,2007,40.15,-55.0,-13.0
15765,Southern Ocean,D04/18/2007, 04/18/2007,D,4,18,2007,40.45,-55.0,-13.0
15778,Southern Ocean,D04/27/2007, 04/27/2007,D,4,27,2007,36.45,-55.0,-13.0
15806,Southern Ocean,D05/07/2007, 05/07/2007,D,5,7,2007,20.55,-55.0,-13.0
15837,Southern Ocean,D05/17/2007, 05/17/2007,D,5,17,2007,23.85,-55.0,-13.0
15861,Southern Ocean,D05/27/2007, 05/27/2007,D,5,27,2007,21.65,-55.0,-13.0
15889,Southern Ocean,D06/06/2007, 06/06/2007,D,6,6,2007,28.95,-55.0,-13.0
15915,Southern Ocean,D06/16/2007, 06/16/2007,D,6,16,2007,17.95,-55.0,-13.0
15940,Southern Ocean,D06/26/2007, 06/26/2007,D,6,26,2007,10.95,-55.0,-13.0
15965,Southern Ocean,D07/06/2007, 07/06/2007,D,7,6,2007,11.85,-55.0,-13.0
15990,Southern Ocean,D07/16/2007, 07/16/2007,D,7,16,2007,9.75,-55.0,-13.0
16015,Southern Ocean,D07/26/2007, 07/26/2007,D,7,26,2007,0.15,-55.0,-13.0
16041,Southern Ocean,D08/05/2007, 08/05/2007,D,8,5,2007,-5.75,-55.0,-13.0
16065,Southern Ocean,D08/15/2007, 08/15/2007,D,8,15,2007,6.45,-55.0,-13.0
16091,Southern Ocean,D08/25/2007, 08/25/2007,D,8,25,2007,3.95,-55.0,-13.0
16110,Southern Ocean,D09/03/2007, 09/03/2007,D,9,3,2007,-4.55,-55.0,-13.0
16139,Southern Ocean,D09/13/2007, 09/13/2007,D,9,13,2007,-3.85,-55.0,-13.0
16164,Southern Ocean,D09/23/2007, 09/23/2007,D,9,23,2007,-6.05,-55.0,-13.0
16190,Southern Ocean,D10/03/2007, 10/03/2007,D,10,3,2007,-3.25,-55.0,-13.0
16216,Southern Ocean,D10/13/2007, 10/13/2007,D,10,13,2007,2.45,-55.0,-13.0
16240,Southern Ocean,D10/23/2007, 10/23/2007,D,10,23,2007,-0.35,-55.0,-13.0
16265,Southern Ocean,D11/02/2007, 11/02/2007,D,11,2,2007,9.85,-55.0,-13.0
16290,Southern Ocean,D11/12/2007, 11/12/2007,D,11,12,2007,12.15,-55.0,-13.0
16315,Southern Ocean,D11/22/2007, 11/22/2007,D,11,22,2007,11.65,-55.0,-13.0
16340,Southern Ocean,D12/02/2007, 12/02/2007,D,12,2,2007,23.05,-55.0,-13.0
16361,Southern Ocean,D12/11/2007, 12/11/2007,D,12,11,2007,25.25,-55.0,-13.0
16384,Southern Ocean,D12/21/2007, 12/21/2007,D,12,21,2007,24.95,-55.0,-13.0
16415,Southern Ocean,D12/31/2007, 12/31/2007,D,12,31,2007,27.25,-55.0,-13.0
16440,Southern Ocean,D01/10/2008, 01/10/2008,D,1,10,2008,31.85,-55.0,-13.0
16465,Southern Ocean,D01/20/2008, 01/20/2008,D,1,20,2008,40.45,-55.0,-13.0
16490,Southern Ocean,D01/30/2008, 01/30/2008,D,1,30,2008,40.75,-55.0,-13.0
16515,Southern Ocean,D02/09/2008, 02/09/2008,D,2,9,2008,42.85,-55.0,-13.0
16540,Southern Ocean,D02/19/2008, 02/19/2008,D,2,19,2008,46.65,-55.0,-13.0
16565,Southern Ocean,D02/29/2008, 02/29/2008,D,2,29,2008,45.95,-55.0,-13.0
16590,Southern Ocean,D03/10/2008, 03/10/2008,D,3,10,2008,51.05,-55.0,-13.0
16615,Southern Ocean,D03/20/2008, 03/20/2008,D,3,20,2008,50.15,-55.0,-13.0
16640,Southern Ocean,D03/30/2008, 03/30/2008,D,3,30,2008,46.55,-55.0,-13.0
16666,Southern Ocean,D04/09/2008, 04/09/2008,D,4,9,2008,44.95,-55.0,-13.0
16690,Southern Ocean,D04/19/2008, 04/19/2008,D,4,19,2008,47.25,-55.0,-13.0
16715,Southern Ocean,D04/29/2008, 04/29/2008,D,4,29,2008,39.35,-55.0,-13.0
16740,Southern Ocean,D05/06/2008, 05/06/2008,D,5,6,2008,26.05,-55.0,-13.0
16762,Southern Ocean,D05/18/2008, 05/18/2008,D,5,18,2008,29.05,-55.0,-13.0
16788,Southern Ocean,D05/28/2008, 05/28/2008,D,5,28,2008,36.25,-55.0,-13.0
16813,Southern Ocean,D06/07/2008, 06/07/2008,D,6,7,2008,25.95,-55.0,-13.0
16840,Southern Ocean,D06/17/2008, 06/17/2008,D,6,17,2008,19.05,-55.0,-13.0
16865,Southern Ocean,D06/27/2008, 06/27/2008,D,6,27,2008,16.85,-55.0,-13.0
16890,Southern Ocean,D07/07/2008, 07/07/2008,D,7,7,2008,18.65,-55.0,-13.0
16914,Southern Ocean,D07/08/2008, 07/08/2008,D,7,8,2008,15.77,-55.0,-13.0
16942,Southern Ocean,D07/17/2008, 07/17/2008,D,7,17,2008,13.75,-55.0,-13.0
16963,Southern Ocean,D07/17/2008, 07/17/2008,D,7,17,2008,6.17,-55.0,-13.0
16991,Southern Ocean,D07/27/2008, 07/27/2008,D,7,27,2008,4.15,-55.0,-13.0
17011,Southern Ocean,D07/27/2008, 07/27/2008,D,7,27,2008,-0.33,-55.0,-13.0
17038,Southern Ocean,D08/04/2008, 08/04/2008,D,8,4,2008,9.45,-55.0,-13.0
17064,Southern Ocean,D08/06/2008, 08/06/2008,D,8,6,2008,4.87,-55.0,-13.0
17089,Southern Ocean,D08/16/2008, 08/16/2008,D,8,16,2008,17.07,-55.0,-13.0
17103,Southern Ocean,D08/21/2008, 08/21/2008,D,8,21,2008,32.55,-55.0,-13.0
17132,Southern Ocean,D08/26/2008, 08/26/2008,D,8,26,2008,9.35,-55.0,-13.0
17150,Southern Ocean,D08/26/2008, 08/26/2008,D,8,26,2008,9.47,-55.0,-13.0
17181,Southern Ocean,D09/05/2008, 09/05/2008,D,9,5,2008,4.85,-55.0,-13.0
17199,Southern Ocean,D09/05/2008, 09/05/2008,D,9,5,2008,1.27,-55.0,-13.0
17234,Southern Ocean,D09/15/2008, 09/15/2008,D,9,15,2008,-3.35,-55.0,-13.0
17249,Southern Ocean,D09/15/2008, 09/15/2008,D,9,15,2008,-7.23,-55.0,-13.0
17285,Southern Ocean,D09/25/2008, 09/25/2008,D,9,25,2008,0.55,-55.0,-13.0
17299,Southern Ocean,D09/25/2008, 09/25/2008,D,9,25,2008,1.57,-55.0,-13.0
17319,Southern Ocean,D10/04/2008, 10/04/2008,D,10,4,2008,6.35,-55.0,-13.0
17338,Southern Ocean,D10/04/2008, 10/04/2008,D,10,4,2008,4.67,-55.0,-13.0
17371,Southern Ocean,D10/14/2008, 10/14/2008,D,10,14,2008,3.35,-55.0,-13.0
17389,Southern Ocean,D10/14/2008, 10/14/2008,D,10,14,2008,6.07,-55.0,-13.0
17423,Southern Ocean,D10/24/2008, 10/24/2008,D,10,24,2008,7.55,-55.0,-13.0
17443,Southern Ocean,D10/24/2008, 10/24/2008,D,10,24,2008,8.57,-55.0,-13.0
17476,Southern Ocean,D11/03/2008, 11/03/2008,D,11,3,2008,12.15,-55.0,-13.0
17496,Southern Ocean,D11/03/2008, 11/03/2008,D,11,3,2008,12.87,-55.0,-13.0
17524,Southern Ocean,D11/13/2008, 11/13/2008,D,11,13,2008,13.05,-55.0,-13.0
17545,Southern Ocean,D11/13/2008, 11/13/2008,D,11,13,2008,13.37,-55.0,-13.0
17576,Southern Ocean,D11/23/2008, 11/23/2008,D,11,23,2008,13.15,-55.0,-13.0
17598,Southern Ocean,D11/23/2008, 11/23/2008,D,11,23,2008,14.27,-55.0,-13.0
17625,Southern Ocean,D12/03/2008, 12/03/2008,D,12,3,2008,16.65,-55.0,-13.0
17646,Southern Ocean,D12/03/2008, 12/03/2008,D,12,3,2008,18.37,-55.0,-13.0
17679,Southern Ocean,D12/13/2008, 12/13/2008,D,12,13,2008,21.05,-55.0,-13.0
17700,Southern Ocean,D12/13/2008, 12/13/2008,D,12,13,2008,25.07,-55.0,-13.0
17729,Southern Ocean,D12/23/2008, 12/23/2008,D,12,23,2008,21.95,-55.0,-13.0
17749,Southern Ocean,D12/23/2008, 12/23/2008,D,12,23,2008,23.97,-55.0,-13.0
17778,Southern Ocean,D01/02/2009, 01/02/2009,D,1,2,2009,24.95,-55.0,-13.0
17799,Southern Ocean,D01/02/2009, 01/02/2009,D,1,2,2009,31.37,-55.0,-13.0
17828,Southern Ocean,D01/12/2009, 01/12/2009,D,1,12,2009,31.65,-55.0,-13.0
17848,Southern Ocean,D01/12/2009, 01/12/2009,D,1,12,2009,35.37,-55.0,-13.0
17881,Southern Ocean,D01/22/2009, 01/22/2009,D,1,22,2009,34.05,-55.0,-13.0
17899,Southern Ocean,D01/22/2009, 01/22/2009,D,1,22,2009,38.57,-55.0,-13.0
17909,Southern Ocean,D01/27/2009, 01/27/2009,D,1,27,2009,61.45,-55.0,-13.0
17931,Southern Ocean,D02/01/2009, 02/01/2009,D,2,1,2009,41.57,-55.0,-13.0
17949,Southern Ocean,D02/10/2009, 02/10/2009,D,2,10,2009,43.37,-55.0,-13.0
17981,Southern Ocean,D02/16/2009, 02/16/2009,D,2,16,2009,45.35,-55.0,-13.0
18000,Southern Ocean,D02/20/2009, 02/20/2009,D,2,20,2009,48.57,-55.0,-13.0
18028,Southern Ocean,D02/25/2009, 02/25/2009,D,2,25,2009,49.85,-55.0,-13.0
18055,Southern Ocean,D03/02/2009, 03/02/2009,D,3,2,2009,47.97,-55.0,-13.0
18079,Southern Ocean,D03/07/2009, 03/07/2009,D,3,7,2009,51.65,-55.0,-13.0
18105,Southern Ocean,D03/12/2009, 03/12/2009,D,3,12,2009,48.47,-55.0,-13.0
18131,Southern Ocean,D03/17/2009, 03/17/2009,D,3,17,2009,53.35,-55.0,-13.0
18155,Southern Ocean,D03/22/2009, 03/22/2009,D,3,22,2009,46.67,-55.0,-13.0
18182,Southern Ocean,D03/27/2009, 03/27/2009,D,3,27,2009,44.45,-55.0,-13.0
18206,Southern Ocean,D04/01/2009, 04/01/2009,D,4,1,2009,44.37,-55.0,-13.0
18231,Southern Ocean,D04/06/2009, 04/06/2009,D,4,6,2009,44.95,-55.0,-13.0
18256,Southern Ocean,D04/11/2009, 04/11/2009,D,4,11,2009,40.57,-55.0,-13.0
18281,Southern Ocean,D04/16/2009, 04/16/2009,D,4,16,2009,39.65,-55.0,-13.0
18306,Southern Ocean,D04/21/2009, 04/21/2009,D,4,21,2009,36.87,-55.0,-13.0
18331,Southern Ocean,D04/26/2009, 04/26/2009,D,4,26,2009,37.45,-55.0,-13.0
18356,Southern Ocean,D05/01/2009, 05/01/2009,D,5,1,2009,35.77,-55.0,-13.0
18382,Southern Ocean,D05/06/2009, 05/06/2009,D,5,6,2009,42.15,-55.0,-13.0
18406,Southern Ocean,D05/11/2009, 05/11/2009,D,5,11,2009,32.77,-55.0,-13.0
18432,Southern Ocean,D05/16/2009, 05/16/2009,D,5,16,2009,28.95,-55.0,-13.0
18457,Southern Ocean,D05/21/2009, 05/21/2009,D,5,21,2009,24.37,-55.0,-13.0
18482,Southern Ocean,D05/26/2009, 05/26/2009,D,5,26,2009,21.55,-55.0,-13.0
18500,Southern Ocean,D05/30/2009, 05/30/2009,D,5,30,2009,19.37,-55.0,-13.0
18526,Southern Ocean,D06/04/2009, 06/04/2009,D,6,4,2009,25.95,-55.0,-13.0
18551,Southern Ocean,D06/09/2009, 06/09/2009,D,6,9,2009,21.27,-55.0,-13.0
18574,Southern Ocean,D06/14/2009, 06/14/2009,D,6,14,2009,26.05,-55.0,-13.0
18603,Southern Ocean,D06/19/2009, 06/19/2009,D,6,19,2009,15.87,-55.0,-13.0
18630,Southern Ocean,D06/24/2009, 06/24/2009,D,6,24,2009,15.85,-55.0,-13.0
18654,Southern Ocean,D06/29/2009, 06/29/2009,D,6,29,2009,3.47,-55.0,-13.0
18681,Southern Ocean,D07/04/2009, 07/04/2009,D,7,4,2009,2.55,-55.0,-13.0
18705,Southern Ocean,D07/09/2009, 07/09/2009,D,7,9,2009,-2.33,-55.0,-13.0
18731,Southern Ocean,D07/14/2009, 07/14/2009,D,7,14,2009,11.55,-55.0,-13.0
18756,Southern Ocean,D07/19/2009, 07/19/2009,D,7,19,2009,9.77,-55.0,-13.0
18782,Southern Ocean,D07/24/2009, 07/24/2009,D,7,24,2009,20.15,-55.0,-13.0
18806,Southern Ocean,D07/29/2009, 07/29/2009,D,7,29,2009,13.97,-55.0,-13.0
18832,Southern Ocean,D08/03/2009, 08/03/2009,D,8,3,2009,9.45,-55.0,-13.0
18856,Southern Ocean,D08/08/2009, 08/08/2009,D,8,8,2009,-3.33,-55.0,-13.0
18882,Southern Ocean,D08/13/2009, 08/13/2009,D,8,13,2009,-2.05,-55.0,-13.0
18907,Southern Ocean,D08/18/2009, 08/18/2009,D,8,18,2009,-6.73,-55.0,-13.0
18932,Southern Ocean,D08/23/2009, 08/23/2009,D,8,23,2009,-4.75,-55.0,-13.0
18956,Southern Ocean,D08/28/2009, 08/28/2009,D,8,28,2009,-1.33,-55.0,-13.0
18982,Southern Ocean,D09/02/2009, 09/02/2009,D,9,2,2009,-1.35,-55.0,-13.0
19006,Southern Ocean,D09/07/2009, 09/07/2009,D,9,7,2009,-1.53,-55.0,-13.0
19032,Southern Ocean,D09/11/2009, 09/11/2009,D,9,11,2009,-1.65,-55.0,-13.0
19057,Southern Ocean,D09/17/2009, 09/17/2009,D,9,17,2009,3.07,-55.0,-13.0
19078,Southern Ocean,D09/26/2009, 09/26/2009,D,9,26,2009,-5.65,-55.0,-13.0
19097,Southern Ocean,D09/26/2009, 09/26/2009,D,9,26,2009,3.07,-55.0,-13.0
19123,Southern Ocean,D10/01/2009, 10/01/2009,D,10,1,2009,6.05,-55.0,-13.0
19147,Southern Ocean,D10/06/2009, 10/06/2009,D,10,6,2009,8.47,-55.0,-13.0
19174,Southern Ocean,D10/11/2009, 10/11/2009,D,10,11,2009,14.15,-55.0,-13.0
19200,Southern Ocean,D10/16/2009, 10/16/2009,D,10,16,2009,13.07,-55.0,-13.0
19226,Southern Ocean,D10/21/2009, 10/21/2009,D,10,21,2009,10.65,-55.0,-13.0
19250,Southern Ocean,D10/26/2009, 10/26/2009,D,10,26,2009,17.07,-55.0,-13.0
19275,Southern Ocean,D10/31/2009, 10/31/2009,D,10,31,2009,23.25,-55.0,-13.0
19301,Southern Ocean,D11/05/2009, 11/05/2009,D,11,5,2009,22.07,-55.0,-13.0
19327,Southern Ocean,D11/10/2009, 11/10/2009,D,11,10,2009,23.95,-55.0,-13.0
19351,Southern Ocean,D11/15/2009, 11/15/2009,D,11,15,2009,21.57,-55.0,-13.0
19377,Southern Ocean,D11/20/2009, 11/20/2009,D,11,20,2009,20.25,-55.0,-13.0
19401,Southern Ocean,D11/25/2009, 11/25/2009,D,11,25,2009,16.67,-55.0,-13.0
19427,Southern Ocean,D11/30/2009, 11/30/2009,D,11,30,2009,17.65,-55.0,-13.0
19451,Southern Ocean,D12/05/2009, 12/05/2009,D,12,5,2009,21.37,-55.0,-13.0
19477,Southern Ocean,D12/10/2009, 12/10/2009,D,12,10,2009,21.85,-55.0,-13.0
19501,Southern Ocean,D12/15/2009, 12/15/2009,D,12,15,2009,25.47,-55.0,-13.0
19527,Southern Ocean,D12/20/2009, 12/20/2009,D,12,20,2009,26.55,-55.0,-13.0
19551,Southern Ocean,D12/25/2009, 12/25/2009,D,12,25,2009,30.17,-55.0,-13.0
19577,Southern Ocean,D12/30/2009, 12/30/2009,D,12,30,2009,22.35,-55.0,-13.0
19601,Southern Ocean,D01/04/2010, 01/04/2010,D,1,4,2010,27.47,-55.0,-13.0
19621,Southern Ocean,D01/08/2010, 01/08/2010,D,1,8,2010,28.75,-55.0,-13.0
19648,Southern Ocean,D01/13/2010, 01/13/2010,D,1,13,2010,33.07,-55.0,-13.0
19673,Southern Ocean,D01/18/2010, 01/18/2010,D,1,18,2010,32.25,-55.0,-13.0
19698,Southern Ocean,D01/23/2010, 01/23/2010,D,1,23,2010,42.37,-55.0,-13.0
19724,Southern Ocean,D01/28/2010, 01/28/2010,D,1,28,2010,43.05,-55.0,-13.0
19750,Southern Ocean,D02/02/2010, 02/02/2010,D,2,2,2010,43.17,-55.0,-13.0
19775,Southern Ocean,D02/07/2010, 02/07/2010,D,2,7,2010,42.05,-55.0,-13.0
19801,Southern Ocean,D02/12/2010, 02/12/2010,D,2,12,2010,43.17,-55.0,-13.0
19826,Southern Ocean,D02/17/2010, 02/17/2010,D,2,17,2010,43.15,-55.0,-13.0
19851,Southern Ocean,D02/22/2010, 02/22/2010,D,2,22,2010,45.07,-55.0,-13.0
19877,Southern Ocean,D02/27/2010, 02/27/2010,D,2,27,2010,47.05,-55.0,-13.0
19901,Southern Ocean,D03/04/2010, 03/04/2010,D,3,4,2010,51.37,-55.0,-13.0
19926,Southern Ocean,D03/09/2010, 03/09/2010,D,3,9,2010,50.35,-55.0,-13.0
19952,Southern Ocean,D03/14/2010, 03/14/2010,D,3,14,2010,45.57,-55.0,-13.0
19977,Southern Ocean,D03/19/2010, 03/19/2010,D,3,19,2010,46.05,-55.0,-13.0
20001,Southern Ocean,D03/24/2010, 03/24/2010,D,3,24,2010,44.47,-55.0,-13.0
20027,Southern Ocean,D03/29/2010, 03/29/2010,D,3,29,2010,37.25,-55.0,-13.0
20051,Southern Ocean,D04/03/2010, 04/03/2010,D,4,3,2010,35.97,-55.0,-13.0
20069,Southern Ocean,D04/07/2010, 04/07/2010,D,4,7,2010,36.65,-55.0,-13.0
20101,Southern Ocean,D04/13/2010, 04/13/2010,D,4,13,2010,40.37,-55.0,-13.0
20127,Southern Ocean,D04/18/2010, 04/18/2010,D,4,18,2010,46.05,-55.0,-13.0
20141,Southern Ocean,D04/22/2010, 04/22/2010,D,4,22,2010,41.47,-55.0,-13.0
20170,Southern Ocean,D04/27/2010, 04/27/2010,D,4,27,2010,40.45,-55.0,-13.0
20197,Southern Ocean,D05/02/2010, 05/02/2010,D,5,2,2010,35.27,-55.0,-13.0
20221,Southern Ocean,D05/07/2010, 05/07/2010,D,5,7,2010,35.85,-55.0,-13.0
20248,Southern Ocean,D05/12/2010, 05/12/2010,D,5,12,2010,31.87,-55.0,-13.0
20275,Southern Ocean,D05/17/2010, 05/17/2010,D,5,17,2010,36.35,-55.0,-13.0
20299,Southern Ocean,D05/22/2010, 05/22/2010,D,5,22,2010,35.57,-55.0,-13.0
20325,Southern Ocean,D05/27/2010, 05/27/2010,D,5,27,2010,33.45,-55.0,-13.0
20350,Southern Ocean,D06/01/2010, 06/01/2010,D,6,1,2010,30.97,-55.0,-13.0
20377,Southern Ocean,D06/06/2010, 06/06/2010,D,6,6,2010,31.45,-55.0,-13.0
20401,Southern Ocean,D06/11/2010, 06/11/2010,D,6,11,2010,31.07,-55.0,-13.0
20426,Southern Ocean,D06/16/2010, 06/16/2010,D,6,16,2010,34.65,-55.0,-13.0
20451,Southern Ocean,D06/21/2010, 06/21/2010,D,6,21,2010,30.37,-55.0,-13.0
20477,Southern Ocean,D06/26/2010, 06/26/2010,D,6,26,2010,34.35,-55.0,-13.0
20502,Southern Ocean,D07/01/2010, 07/01/2010,D,7,1,2010,32.57,-55.0,-13.0
20527,Southern Ocean,D07/06/2010, 07/06/2010,D,7,6,2010,31.25,-55.0,-13.0
20552,Southern Ocean,D07/11/2010, 07/11/2010,D,7,11,2010,18.97,-55.0,-13.0
20577,Southern Ocean,D07/16/2010, 07/16/2010,D,7,16,2010,18.35,-55.0,-13.0
20601,Southern Ocean,D07/21/2010, 07/21/2010,D,7,21,2010,20.47,-55.0,-13.0
20621,Southern Ocean,D07/25/2010, 07/25/2010,D,7,25,2010,20.25,-55.0,-13.0
20651,Southern Ocean,D07/31/2010, 07/31/2010,D,7,31,2010,20.87,-55.0,-13.0
20677,Southern Ocean,D08/05/2010, 08/05/2010,D,8,5,2010,20.25,-55.0,-13.0
20691,Southern Ocean,D08/09/2010, 08/09/2010,D,8,9,2010,12.57,-55.0,-13.0
20720,Southern Ocean,D08/14/2010, 08/14/2010,D,8,14,2010,22.55,-55.0,-13.0
20744,Southern Ocean,D08/19/2010, 08/19/2010,D,8,19,2010,19.27,-55.0,-13.0
20773,Southern Ocean,D08/24/2010, 08/24/2010,D,8,24,2010,22.15,-55.0,-13.0
20798,Southern Ocean,D08/29/2010, 08/29/2010,D,8,29,2010,11.87,-55.0,-13.0
20825,Southern Ocean,D09/03/2010, 09/03/2010,D,9,3,2010,10.75,-55.0,-13.0
20849,Southern Ocean,D09/08/2010, 09/08/2010,D,9,8,2010,10.57,-55.0,-13.0
20876,Southern Ocean,D09/13/2010, 09/13/2010,D,9,13,2010,10.85,-55.0,-13.0
20900,Southern Ocean,D09/18/2010, 09/18/2010,D,9,18,2010,11.67,-55.0,-13.0
20925,Southern Ocean,D09/23/2010, 09/23/2010,D,9,23,2010,10.85,-55.0,-13.0
20950,Southern Ocean,D09/28/2010, 09/28/2010,D,9,28,2010,6.97,-55.0,-13.0
20976,Southern Ocean,D10/03/2010, 10/03/2010,D,10,3,2010,6.05,-55.0,-13.0
21001,Southern Ocean,D10/08/2010, 10/08/2010,D,10,8,2010,1.97,-55.0,-13.0
21027,Southern Ocean,D10/13/2010, 10/13/2010,D,10,13,2010,0.55,-55.0,-13.0
21051,Southern Ocean,D10/18/2010, 10/18/2010,D,10,18,2010,8.47,-55.0,-13.0
21077,Southern Ocean,D10/23/2010, 10/23/2010,D,10,23,2010,11.55,-55.0,-13.0
21101,Southern Ocean,D10/28/2010, 10/28/2010,D,10,28,2010,14.07,-55.0,-13.0
21127,Southern Ocean,D11/02/2010, 11/02/2010,D,11,2,2010,18.05,-55.0,-13.0
21151,Southern Ocean,D11/07/2010, 11/07/2010,D,11,7,2010,16.97,-55.0,-13.0
21177,Southern Ocean,D11/12/2010, 11/12/2010,D,11,12,2010,14.25,-55.0,-13.0
21201,Southern Ocean,D11/17/2010, 11/17/2010,D,11,17,2010,21.47,-55.0,-13.0
21227,Southern Ocean,D11/22/2010, 11/22/2010,D,11,22,2010,14.45,-55.0,-13.0
21252,Southern Ocean,D11/27/2010, 11/27/2010,D,11,27,2010,26.57,-55.0,-13.0
21272,Southern Ocean,D12/01/2010, 12/01/2010,D,12,1,2010,28.95,-55.0,-13.0
21298,Southern Ocean,D12/06/2010, 12/06/2010,D,12,6,2010,35.67,-55.0,-13.0
21322,Southern Ocean,D12/11/2010, 12/11/2010,D,12,11,2010,37.75,-55.0,-13.0
21347,Southern Ocean,D12/16/2010, 12/16/2010,D,12,16,2010,36.67,-55.0,-13.0
21375,Southern Ocean,D12/21/2010, 12/21/2010,D,12,21,2010,39.55,-55.0,-13.0
21399,Southern Ocean,D12/26/2010, 12/26/2010,D,12,26,2010,42.07,-55.0,-13.0
21425,Southern Ocean,D12/31/2010, 12/31/2010,D,12,31,2010,39.35,-55.0,-13.0
21450,Southern Ocean,D01/05/2011, 01/05/2011,D,1,5,2011,37.57,-55.0,-13.0
21476,Southern Ocean,D01/10/2011, 01/10/2011,D,1,10,2011,37.15,-55.0,-13.0
21501,Southern Ocean,D01/15/2011, 01/15/2011,D,1,15,2011,38.67,-55.0,-13.0
21527,Southern Ocean,D01/20/2011, 01/20/2011,D,1,20,2011,30.85,-55.0,-13.0
21551,Southern Ocean,D01/25/2011, 01/25/2011,D,1,25,2011,44.07,-55.0,-13.0
21576,Southern Ocean,D01/30/2011, 01/30/2011,D,1,30,2011,51.25,-55.0,-13.0
21602,Southern Ocean,D02/04/2011, 02/04/2011,D,2,4,2011,58.47,-55.0,-13.0
21627,Southern Ocean,D02/09/2011, 02/09/2011,D,2,9,2011,58.75,-55.0,-13.0
21651,Southern Ocean,D02/14/2011, 02/14/2011,D,2,14,2011,54.27,-55.0,-13.0
21677,Southern Ocean,D02/19/2011, 02/19/2011,D,2,19,2011,51.35,-55.0,-13.0
21701,Southern Ocean,D02/24/2011, 02/24/2011,D,2,24,2011,50.57,-55.0,-13.0
21727,Southern Ocean,D03/01/2011, 03/01/2011,D,3,1,2011,47.65,-55.0,-13.0
21751,Southern Ocean,D03/06/2011, 03/06/2011,D,3,6,2011,51.27,-55.0,-13.0
21777,Southern Ocean,D03/11/2011, 03/11/2011,D,3,11,2011,47.15,-55.0,-13.0
21801,Southern Ocean,D03/16/2011, 03/16/2011,D,3,16,2011,54.67,-55.0,-13.0
21819,Southern Ocean,D03/20/2011, 03/20/2011,D,3,20,2011,51.95,-55.0,-13.0
21847,Southern Ocean,D03/25/2011, 03/25/2011,D,3,25,2011,46.97,-55.0,-13.0
21872,Southern Ocean,D03/30/2011, 03/30/2011,D,3,30,2011,44.55,-55.0,-13.0
21899,Southern Ocean,D04/04/2011, 04/04/2011,D,4,4,2011,45.17,-55.0,-13.0
21925,Southern Ocean,D04/09/2011, 04/09/2011,D,4,9,2011,34.25,-55.0,-13.0
21950,Southern Ocean,D04/14/2011, 04/14/2011,D,4,14,2011,53.07,-55.0,-13.0
21975,Southern Ocean,D04/19/2011, 04/19/2011,D,4,19,2011,48.45,-55.0,-13.0
